author,coin,danmaku,favorite,id,like,rank_num,rank_tab,reply,score,share,tag_name,title,view
铁路吴彦祖,120384,30480,317290,12611527,324898,44,游戏,6181,1555373,177231,"桌游棋牌,慈善赌王",17张牌你能秒我？？你能秒杀我？？17张牌你今天能把我卢本伟秒了，我当场就把这个电脑屏幕吃掉！！！,15047846
丛雨_ムラサメ,28681,6148,43593,89239735,95047,43,游戏,4696,1559300,15224,"DESSERT Soft,童年向,GALGAME,十二生肖,龙王,后宫,视觉小说,恋爱,单机游戏",每天一遍，童年再见！,1157884
梨心鹿_菌,39938,5067,41540,90795413,106364,42,游戏,1672,1565812,7370,"沙雕剧场,沙雕之主,植物大战僵尸,单机游戏",奇怪的游戏要素溢出了！！,1214382
hfhf_,51195,15725,192863,62220264,243834,41,游戏,5655,1583423,38218,"creeper aw man,MC,minecraft,音乐,YOUTUBE搬运,我的世界梗,YOUTUBE,搬运",creeper-aw man梗出处,4024266
四川柯基菌,102742,9697,43440,91085866,102718,40,游戏,1697,1645245,10589,"我的世界,实况攻略,MC,MINECRAFT,原版生存,单机游戏,实况解说,单人生存,实况,我的世界生存,海洋生存",我的世界单人生存2800天游览,740411
威尔逊不是歌手,58581,10478,44141,88083497,63411,39,游戏,2908,1658155,4887,"恐怖游戏,单机游戏,威尔逊,像素游戏,湖景谷,湖边小屋,解密游戏,RPG,惊悚,攻略,单机联机",年度谋杀类恐怖RPG！《湖边小屋》续作！【湖景谷】P1,1042617
芒果冰OL,95257,19582,36806,92822829,135837,38,游戏,15949,1660174,10985,"童年回忆杀,赛尔号,摩尔庄园,芒果冰,芒果冰OL,童年,中国网游史,淘米,网络游戏",【中国网游史59】《赛尔号》的悲剧与无奈，童年回忆为何总是充满争议,1629882
北纬的星空,97308,15092,47786,93047127,120888,37,游戏,2953,1686116,7968,"我的世界,游戏练级挑战,带制作,美国带片",【Minecraft】用现代军队去解放村庄是什么感觉,937466
土豆の大魔王,160352,2315,25658,87687756,183923,36,游戏,1191,1705650,10192,"电子竞技,英雄联盟,LOL,搞笑,娱乐,套路,沙雕,骚套路",就你TM叫ADC？,2349935
一只夏洛君,139709,13111,83806,84394198,126943,35,游戏,4085,1712661,9514,"游戏资讯,电子竞技,bilibili新星计划,网络游戏,游戏杂谈,三傻大闹宝莱坞,游戏视频,单机游戏",TM总有人以为自己能玩一辈子游戏,1296686
一米鸭脖,142696,4728,40413,87181906,119309,34,游戏,1080,1719465,8778,"游戏练级挑战,GTA,高能,武汉加油,洛圣都,武汉,热血,肺炎,疫情,冠状病毒",洛圣都出动！援助武汉！抗击疫情！【GTA5/超燃抗疫MV】,935719
吴宝宝游戏解说,409430,15116,97182,84402174,340241,33,游戏,3771,1733972,16133,"我的世界,吴宝宝表妹,MC,紫禁城,建筑,故宫,故宫博物院,吴宝宝",我斑愿称你为最肝 这次她直接还原了一个故宫 这次之后一定要好好补补肝,1921970
花里胡哨草履虫,124156,4434,32539,88148577,328885,32,游戏,2809,1761451,5211,"电子竞技,英雄联盟,解说,无限火力,搞笑,LOL,沙雕,套路,faker",一个人人都可以4000血一千法强的视频,2382364
雨宫Akane,72959,3127,49657,86665915,84940,31,游戏,1277,1768624,11302,"英雄联盟,GMV,电子竞技,配音,LOL,英雄联盟LOL,台词,CG,混剪,CG混剪,燃向",召唤师！告诉我！什么叫视听盛宴！！,818840
中国BOY超级大猩猩,123017,33941,39455,86883558,225406,30,游戏,3011,1778998,5645,"独立游戏,实况攻略,中国BOY,全能打卡挑战,小游戏,实况,可爱,实况解说,单机",能力越大责任越大！我就是这个城市的救星！一只非常普通的鹿,1788133
S10冠军属于中国,56088,5034,49866,88768601,97906,29,游戏,3009,1803934,10948,"英雄联盟,电子竞技,pdd,Jackeylove,大司马,theshy,doinb,余小c,洞主,小天",三十年峡谷东 三十年峡谷西,1410859
mdtx58,23083,84476,98837,82991521,77207,28,游戏,2615,1881449,16889,"和班尼特福迪一起攻克难关,卢本伟,卢姥爷,五五开,直播录像,掘地求升",卢本伟直播玩掘地求升全过程,1846727
毫无人性的大麦纸,124297,9628,59246,87469370,94552,27,游戏,2250,1940796,8132,"我的世界,短片,bilibili新星计划",【MC史诗番剧】纪元史记 第一话,580044
潇生有礼了,53238,2093,59925,90299574,96686,26,游戏,2600,1969528,3629,"GMV,英雄联盟,电子竞技,高燃,踩点,混剪,游戏CG,全程高能,网络游戏,单机游戏",众所周知 腿越细踢人越疼 手臂越细 打人越疼 你们老婆打架真厉害,1151445
Jarmyr,27077,1887,134788,83847394,84228,25,游戏,755,2042812,8251,"我的世界,攻略,MINECRAFT,建筑,教学",我的世界8种装饰床的好方法,714117
Reiji-白龙,45295,45032,62033,91755251,172729,24,游戏,4171,2098058,11561,"沙雕之主,沙雕剧场,出轨女友,是在下输了,绿茶婊,配音,恋爱,搞笑",见识下什么叫TMD绿茶婊！,2427349
水无月菌,171352,5789,48508,89147291,183167,23,游戏,5233,2104750,12723,"沙雕实况,实况攻略,桌游棋牌,沙雕之主,游戏王,娱乐,实况解说",你可曾记得这招【水无月菌】,1790644
逍遥散人,143476,53907,56049,86715254,162662,22,游戏,5601,2173459,10228,"逍遥散人,IWANNA,游戏练级挑战,散人,坑爹,IWBTG,搞笑",【散人】全程坑爹 崩溃嚎叫的气人i wanna,1649873
Crazy-face,168546,17408,246271,83484866,711239,21,游戏,5749,2226433,10714,"GMV,英雄联盟,电子竞技,女神,踩点,2019新人嘉年华,游戏CG,全程高能,混剪,CG混剪,单机游戏",慎入！前方极度妩媚 那些你惹不起的战斗天使 穿上高跟鞋攻击力翻倍！,9170795
Jimoki_,91357,11373,67214,92333422,172662,20,游戏,3234,2234869,17334,"我的世界,MINECRAFT,活塞门,单机",普    通    木    门,1276028
打泥泥,95396,44361,63000,86727918,139858,19,游戏,9122,2235160,35512,"独立游戏,互动视频,白雪公主杀人事件,童话,互动游戏,解谜,悬疑,推理,白雪公主,单机游戏",【互动游戏】剧情高能！七个小矮人遇害身亡，凶手是白雪公主...,1708199
上海滩许Van强,235935,19853,49217,91496154,257643,18,游戏,8648,2240691,27823,"英雄联盟,沙雕之主,电子竞技,沙雕集锦,沙雕,小米粥,骚套路,暮光之眼,LOL,鬼套路",LOL版本弃子史诗加强 用膝盖就能混分的套路[有点骚东西],1904855
麦老当,103472,9415,58961,89411163,188428,17,游戏,3142,2248761,5980,"沙雕之主,独立游戏,沙雕剧场,配音,新人,搞笑",这宇航员我TM不当了！,2401855
黑色蝌蚪君,112893,7530,72778,86902105,134793,16,游戏,2223,2308076,24766,"手机游戏,游戏练级挑战,搞笑,娱乐,手游,自制,崩坏3",【崩坏三】对  王  之  王  八  重  樱,1004683
EdmundDZhang,129959,10031,71445,92523652,141261,15,游戏,4085,2481823,5860,"沙雕之主,沙雕实况,outer wilds,老E",【老E】比宇宙还要古老的存在！行星一样大的安康鱼！,1733630
浪客九歌,60990,835,109502,86222787,81835,14,游戏,1257,2501278,25182,"手机游戏,大吉大利，新年奥利给-大吉大利,和平精英,游戏,解说,手游,实况,绝地求生,刺激战场",和平精英：这么详细的灵敏度教学，你一定没见过，压枪超简单！,1376228
花少北丶,176642,72216,84667,93533259,232414,13,游戏,12878,2623935,10957,"沙雕实况,沙雕之主,花少北,阴阳怪气,某幻,老番茄,LEX,中国BOY,躲猫猫",好 哥 哥,1907156
敖厂长,260128,36002,66098,88476130,313455,12,游戏,7230,2869806,10409,敖厂长,【敖厂长】30年前超人气母猪射箭游戏 游戏封面竟然隐藏震撼秘密,3364910
肥笨不肥,103212,11612,78817,89889847,400542,11,游戏,3098,2931366,10460,"单机游戏,沙雕剧场,沙雕之主,植物大战僵尸,僵尸,PVZ,智慧树,肥笨,单机联机,搞笑",这智慧树就TM离谱！,4902983
靠谱电竞,303260,20397,73608,90720842,307468,10,游戏,4663,2989201,6395,"电子竞技,英雄联盟,SKT,TheShy,Caps,Jackeylove,厂长,IG,小花生,Faker,Perkz",靠谱盘点73：公开处刑！嫖老师直播重温一炮四个PDD！G2，欧洲滴神！,2474389
-阿彦-,58447,7154,103966,89273604,183487,9,游戏,2652,3009266,4775,"电子竞技,英雄联盟,GMV,全程高能,踩点,混剪,女神,燃向,全能打卡挑战,单机游戏",众所周知  腿越细踢人越疼 鞋跟越高攻击力越高 你们的老婆打架真厉害！,2473442
东尼ookii,323179,101696,83171,89629873,390587,8,游戏,5395,3212695,13986,"单机游戏,沙雕之主,沙雕实况,实况攻略,东尼ookii,iwanna,日常,生活,自闭,单机联机,沙雕,实况解说,搞笑",受虐3天！我把史上最难的“自闭”游戏通关了！,2852786
XweetokDD,24320,2994,134989,86720995,81068,7,游戏,1601,3355282,16362,"我的世界,MINECRAFT,建筑,MC",【MC建筑】在山上开洞造房~ 面朝雪景 满屋温馨,1066741
国家建筑师Cthuwork,231092,10873,101566,86961392,269185,6,游戏,3757,3412865,15613,"单机游戏,拜年祭,我的世界,美食,我的别样拜年祭,MINECRAFT,火锅,单机联机,2020拜年祭",连续爆肝45天用方块还原拜年祭？【火锅城】完美细节还原！,2031194
渗透之C君,193512,8735,113795,88891700,181076,5,游戏,7285,3443835,26717,"单机游戏,渗透之C君,C菌,单机联机","【C菌】干货! 和父母分享这个视频吧, 希望他们会理解爱游戏的你!",1242961
不知耻の紫烟老师,197722,28859,145261,88776049,511374,4,游戏,3996,4789967,69078,"沙雕剧场,沙雕之主,手机游戏,彩虹六号,单身狗,绿帽,情人节,日常,恋爱,搞笑,渣男",这TM才叫渣男！,6768428
老番茄,539132,108945,191491,90501130,665976,3,游戏,15966,6441079,13926,"沙雕剧场,沙雕之主,老番茄,Warma,精灵宝可梦,宝可梦,POKEMON,剑盾,神奇宝贝,口袋妖怪,搞笑",【老番茄】史上最憨训练师(大结局),6376176
鹤吱菌,562780,49679,317351,90748215,853776,2,游戏,11643,9464118,196562,"单机游戏,守望先锋,独立游戏,电子竞技,bilibili新星计划,沙雕,网课,配音,学习,网络游戏,搞笑,单机联机",【师 生 对 线】这网课上得就尼玛离谱！,8125728
罗汉解说,1302837,39765,293991,88759568,918287,1,游戏,7339,9579468,25685,"电子竞技,英雄联盟,抗击肺炎大作战,罗汉解说,龙龟,日炎",【罗汉鬼套路】新版日炎最骚用法 小太阳流龙龟,4481329
一只小短短,3343,361,10108,91260504,7446,99,舞蹈,400,374385,245,"舞蹈,宅舞,短短,让其响彻",【短短】让其响彻-生日作,202614
甜甜无敌甜,5515,602,6950,88248315,14556,98,舞蹈,1021,374665,787,"明星舞蹈,舞蹈,bilibili新星计划,KPOP,KOREA相关,REDVELVET,韩舞翻跳,psycho",【Sweetie甜甜】全网最附体的疯婆娘 Red velvet-Psycho舞蹈翻跳/编舞老师版本/无特效单机位/在家日更系列,248113
猫头ni教主,1556,212,4288,88250821,6332,97,舞蹈,754,379288,364,"舞蹈,明星舞蹈,bilibili新星计划,翻跳,韩国女团,小姐姐,热舞,韩舞翻跳",猫头热裤小姐姐跳DunDun,354769
蛋仙超级困,2010,198,8961,89458061,5175,96,舞蹈,301,379552,281,"明星舞蹈,舞蹈,性感,高跟鞋,小姐姐,HAVANA,韩舞翻跳,蛋仙",【蛋仙】竖屏版Havana 细高跟挑战,217787
依旧总攻的圈锦,2072,147,10873,86525961,6033,95,舞蹈,448,384032,272,"明星舞蹈,舞蹈,全能打卡挑战,韩舞,翻跳,I'm so hot",【圈锦】I'm so hot✘细高跟蹦迪~刺激~,331016
木小桃子君,1750,2048,57207,53056560,5883,94,舞蹈,808,386611,3140,"舞蹈,美丽芭蕾,健身,瘦身塑型",【美丽芭蕾】适合初学者 理想周全集 每周5-6天,449148
他说她来过啊,1633,212,18523,44610962,8112,93,舞蹈,820,387695,2689,"舞蹈,减肥,瘦腿,美丽芭蕾",美丽芭蕾坚持一个多月的效果,1958174
梁大糕呀,9917,765,5896,90620481,25270,92,舞蹈,750,393184,556,"舞蹈,宅舞,明星舞蹈,街舞,编舞,HIPHOP,bilibili新星计划,机械哥,爵士舞,poppin,不齐舞团",前方高能！掉帧舞蹈Animation，机械舞还是要这种风格好看哈！,293405
是訾安哦,1799,862,4760,89858184,5929,91,舞蹈,1311,397476,491,"明星舞蹈,舞蹈,bilibili新星计划,泫雅,韩舞,翻跳,BABE",16岁初中生在家闲不住了翻跳泫雅babe,387694
_静女其姝_,13355,698,3872,89453743,21120,90,舞蹈,2274,399007,492,"宅舞,舞蹈,染上你的颜色,翻跳,bilibili新星计划,足太,新人向",初投稿【染上你的颜色】,313898
--清玄--,14076,975,17632,84295699,37332,89,舞蹈,1109,402961,4129,"舞蹈,明星舞蹈,街舞,MAMAMOO,HIP,韩舞翻跳",［HIP］--MAMAMOO组合，个人翻跳hip,563909
果冻史莱姆,6172,2384,27344,54332101,40326,88,舞蹈,1511,414094,6458,"舞蹈,现场,新宝岛",【猛男/新宝岛】现场原版舞蹈,10262718
紫嘉儿,8097,875,11735,86012647,19694,87,舞蹈,709,426981,1505,"宅舞,舞蹈,紫嘉儿,彩虹节拍,BDF2020",【紫嘉儿】BDF2020☀彩虹节拍☀30年后的广场舞就是你了,670420
秀气男孩,66869,13651,64265,70117683,119764,86,舞蹈,6801,429357,95190,"宅舞,舞蹈,爱丽丝伪娘团,爱丽丝",【爱丽丝伪娘团】❤勾指起誓❤ 一群男孩纸穿婚纱  咬人猫编舞版,3124754
晓丹小仙女儿,39154,3105,40599,85394121,59287,85,舞蹈,2459,437269,5553,"中国舞,舞蹈,古风舞,白小白,翻跳,舞剑,下山",【晓丹】师妹今日下山，一起闯荡江湖？,1165547
每天都想吃生鱼片,2792,1430,4121,88713149,15976,84,舞蹈,704,438894,1280,"舞蹈,明星舞蹈,BLACKPINK,LISA,减肥,翻跳,WHISTLE,韩舞翻跳",【BLACKPINK】减肥/学舞前后Whistle翻跳对比｜真实无滤镜,449238
荼蘼小天使,2633,316,14766,86020067,8515,83,舞蹈,364,443481,732,"舞蹈,明星舞蹈,性感,韩舞,AOA,翻跳,shake it",【荼蘼】100秒性感舞蹈合集❤️竖屏极致体验,560829
Reiko零子酱,1679,176,11426,87004748,4794,82,舞蹈,459,448435,210,"明星舞蹈,舞蹈,bilibili新星计划,小姐姐,性感,KPOP,T-Tara,武汉",【武汉up】so crazy闲疯了,245541
麦子麦麥籽,3141,267,10913,88582456,9098,81,舞蹈,345,450790,443,"明星舞蹈,舞蹈,可爱,韩舞,KOREA相关,翻跳,WHATISLOVE",进来吃糖！超甜翻跳what is love！（竖屏）,279541
我叫Abbily,8079,1897,23056,83564156,27114,80,舞蹈,1997,455389,5393,"舞蹈,动漫,原创编舞,翻跳,从零开始的异世界,蕾姆",【Abbily艾比】黑 丝 福 利  二次元女仆辣舞放送 （秘）,1645166
口袋舞蹈君,4309,870,49269,36994204,11954,79,舞蹈,148,457108,12019,"舞蹈,舞蹈教程,舞蹈教学,镜面,动作分解",白小白《SOLO》舞蹈镜面分解教程【口袋教学】,1037799
浅野菌子,6243,694,7396,90225225,22443,78,舞蹈,1112,457493,1036,"舞蹈,宅舞,全能打卡挑战,魔性,搞笑,爱杀宝贝,翻跳,人类迷惑行为,沙雕",【菌子】爱杀宝贝ed ♥人类迷惑行为？沙雕魔性洗脑！防止抑郁~~,343924
萌爱moi,6250,467,12293,93037449,13172,77,舞蹈,731,459924,544,"明星舞蹈,舞蹈,C位挑战赛,朴孝敏,韩舞,萌爱保护协会,T-ara",你会爱上我的！绝好身材，nice body（肉感的女孩子理直气壮【萌爱moi】,264065
-蛋蛋鸭-,7021,1871,7367,91042498,17019,76,舞蹈,2635,463215,1872,"舞蹈,宅舞,翻跳,bilibili新星计划,极乐净土,宅舞初投稿",【蛋蛋鸭】《极乐净土》13岁初中生宅舞初投稿,357531
Tsuki月亮,3548,400,5374,88463442,18270,75,舞蹈,748,472101,311,"舞蹈,宅舞,bilibili新星计划,新西兰,翻跳,彩虹节拍,2020BDF,月亮,情人节,奥克兰",【月亮】爬了20层楼的 彩虹节拍【2020BDF】新西兰奥克兰区 带大家看下新西兰的天空塔 提前情人节快乐❤️,480686
巫小萤,2116,166,12105,87083991,6200,74,舞蹈,314,472344,359,"明星舞蹈,舞蹈,AOA,性感,性感热舞,猫步轻悄,LIKEACAT,巫小萤",【巫小萤】AOA-猫步轻俏❤️性感白喵 Like a cat,264643
乐歌,5952,1491,8879,86621502,14722,73,舞蹈,543,474382,647,"宅舞,拜年祭,舞蹈,试跳,乐歌,翻跳,彩虹节拍,BDF2020",【乐歌】彩虹节拍❤BDF2020曲目,318791
いとう哀,4851,443,9927,86083060,14808,72,舞蹈,605,475769,627,"拜年祭,舞蹈,宅舞,我的别样拜年祭,いとう哀,哀子,彩虹节拍,BDF2020",【哀子】彩虹节拍❤BDF2020♬♬♬,549416
